,entry_time,exit_time,direction,entry_price,exit_price,pnl,capital,reason
179,2025-12-29 19:45:00+05:30,2025-12-29 20:00:00+05:30,BUY,0.3647,0.36561175,4.9786198592804425,9962.218338420287,STOP_LOSS
180,2025-12-29 20:15:00+05:30,2025-12-29 20:30:00+05:30,BUY,0.3646,0.36551149999999993,4.981109169209893,9967.199447589497,STOP_LOSS
181,2025-12-29 21:15:00+05:30,2025-12-29 21:45:00+05:30,BUY,0.365,0.36354,-7.9737595580716905,9959.225688031425,STOP_LOSS
182,2025-12-29 22:00:00+05:30,2025-12-29 22:15:00+05:30,BUY,0.3598,0.35997989999999996,0.9959225688028939,9960.221610600229,STOP_LOSS
183,2025-12-29 22:30:00+05:30,2025-12-29 22:45:00+05:30,BUY,0.3598,0.35997989999999996,0.9960221610597743,9961.217632761289,STOP_LOSS
184,2025-12-29 23:00:00+05:30,2025-12-29 23:15:00+05:30,BUY,0.3584,0.359296,4.9806088163806885,9966.19824157767,STOP_LOSS
185,2025-12-29 23:30:00+05:30,2025-12-29 23:45:00+05:30,BUY,0.3584,0.3569664,-7.972958593262021,9958.225282984407,STOP_LOSS
186,2025-12-30 00:00:00+05:30,2025-12-30 00:30:00+05:30,BUY,0.3554,0.35628849999999995,4.979112641491973,9963.204395625899,STOP_LOSS
187,2025-12-30 00:45:00+05:30,2025-12-30 01:00:00+05:30,BUY,0.3554,0.3555777,0.9963204395626059,9964.200716065461,STOP_LOSS
188,2025-12-30 01:15:00+05:30,2025-12-30 01:30:00+05:30,BUY,0.3528,0.35297639999999997,0.9964200716063512,9965.197136137067,STOP_LOSS
189,2025-12-30 01:45:00+05:30,2025-12-30 02:30:00+05:30,BUY,0.3514,0.3522785,4.982598568068559,9970.179734705136,STOP_LOSS
190,2025-12-30 02:45:00+05:30,2025-12-30 03:15:00+05:30,BUY,0.3519,0.35207594999999997,0.997017973470402,9971.176752678606,STOP_LOSS
191,2025-12-30 03:30:00+05:30,2025-12-30 03:45:00+05:30,BUY,0.3528,0.353682,4.985588376339269,9976.162341054946,STOP_LOSS
192,2025-12-30 04:30:00+05:30,2025-12-30 06:00:00+05:30,BUY,0.353,0.35317649999999995,0.9976162341053159,9977.15995728905,STOP_LOSS
193,2025-12-30 07:30:00+05:30,2025-12-30 07:45:00+05:30,BUY,0.3512,0.34979520000000003,-7.981727965831148,9969.178229323219,STOP_LOSS
194,2025-12-30 08:00:00+05:30,2025-12-30 08:15:00+05:30,BUY,0.3499,0.35007495,0.9969178229323621,9970.175147146152,STOP_LOSS
195,2025-12-30 08:30:00+05:30,2025-12-30 08:45:00+05:30,BUY,0.3507,0.35157675,4.985087573572972,9975.160234719726,STOP_LOSS
196,2025-12-30 09:00:00+05:30,2025-12-30 09:15:00+05:30,BUY,0.35143,0.352308575,4.987580117359821,9980.147814837086,STOP_LOSS
197,2025-12-30 11:15:00+05:30,2025-12-30 11:30:00+05:30,BUY,0.3506,0.3507753,0.998014781483648,9981.14582961857,STOP_LOSS
198,2025-12-30 17:00:00+05:30,2025-12-30 17:15:00+05:30,BUY,0.3523,0.35247615,0.998114582961778,9982.143944201533,STOP_LOSS
199,2025-12-30 18:00:00+05:30,2025-12-30 18:15:00+05:30,BUY,0.3526,0.3527763,0.9982143944199415,9983.142158595952,STOP_LOSS
200,2025-12-30 19:45:00+05:30,2025-12-30 20:00:00+05:30,BUY,0.3519,0.35207594999999997,0.9983142158594834,9984.140472811812,STOP_LOSS
201,2025-12-31 00:30:00+05:30,2025-12-31 00:45:00+05:30,BUY,0.351,0.3511755,0.9984140472811536,9985.138886859093,STOP_LOSS
202,2025-12-31 01:00:00+05:30,2025-12-31 01:45:00+05:30,BUY,0.3511,0.3496956,-7.988111109487432,9977.150775749606,STOP_LOSS
203,2025-12-31 02:00:00+05:30,2025-12-31 02:15:00+05:30,BUY,0.3505,0.34909799999999996,-7.981720620599766,9969.169055129007,STOP_LOSS
204,2025-12-31 02:30:00+05:30,2025-12-31 04:45:00+05:30,BUY,0.3499,0.35077474999999997,4.984584527564388,9974.153639656572,STOP_LOSS
205,2025-12-31 14:00:00+05:30,2025-12-31 15:30:00+05:30,BUY,0.3494,0.34957469999999996,0.997415363965498,9975.151055020537,STOP_LOSS
206,2025-12-31 15:45:00+05:30,2025-12-31 16:15:00+05:30,BUY,0.3493,0.34947465,0.9975151055020448,9976.148570126039,STOP_LOSS
207,2025-12-31 19:00:00+05:30,2025-12-31 19:15:00+05:30,BUY,0.3476,0.34846900000000003,4.988074285063069,9981.136644411103,STOP_LOSS
208,2025-12-31 20:15:00+05:30,2025-12-31 20:30:00+05:30,BUY,0.34768,0.34628928,-7.9849093155289514,9973.151735095575,STOP_LOSS
209,2025-12-31 20:45:00+05:30,2025-12-31 21:00:00+05:30,BUY,0.3455,0.344118,-7.9785213880764285,9965.173213707498,STOP_LOSS
210,2025-12-31 21:15:00+05:30,2025-12-31 21:45:00+05:30,BUY,0.3421,0.3407316,-7.972138570965951,9957.201075136532,STOP_LOSS
211,2025-12-31 22:00:00+05:30,2025-12-31 22:15:00+05:30,BUY,0.3336,0.334434,4.9786005375682745,9962.1796756741,STOP_LOSS
212,2025-12-31 22:30:00+05:30,2025-12-31 22:45:00+05:30,BUY,0.3331,0.33393275,4.98108983783701,9967.160765511937,STOP_LOSS
213,2025-12-31 23:00:00+05:30,2025-12-31 23:30:00+05:30,BUY,0.3328,0.333632,4.9835803827559655,9972.144345894692,STOP_LOSS
214,2025-12-31 23:45:00+05:30,2026-01-01 01:15:00+05:30,BUY,0.3335,0.332166,-7.977715476715765,9964.166630417976,STOP_LOSS
215,2026-01-01 01:30:00+05:30,2026-01-01 01:45:00+05:30,BUY,0.3307,0.33152675,4.982083315208911,9969.148713733186,STOP_LOSS
216,2026-01-01 02:15:00+05:30,2026-01-01 02:30:00+05:30,BUY,0.3331,0.33326655,0.996914871373244,9970.14562860456,STOP_LOSS
217,2026-01-02 06:00:00+05:30,2026-01-02 06:15:00+05:30,BUY,0.355,0.3551775,0.9970145628604397,9971.14264316742,STOP_LOSS
218,2026-01-02 10:45:00+05:30,2026-01-02 11:15:00+05:30,BUY,0.3574,0.35757869999999997,0.9971142643166089,9972.139757431738,STOP_LOSS
219,2026-01-02 11:30:00+05:30,2026-01-02 12:00:00+05:30,BUY,0.358,0.35817899999999997,0.9972139757430888,9973.13697140748,STOP_LOSS
220,2026-01-02 12:15:00+05:30,2026-01-02 12:45:00+05:30,BUY,0.3577,0.3562692,-7.978509577126039,9965.158461830355,STOP_LOSS
221,2026-01-02 13:00:00+05:30,2026-01-02 13:30:00+05:30,BUY,0.355,0.35588749999999997,4.982579230915097,9970.14104106127,STOP_LOSS
222,2026-01-02 13:45:00+05:30,2026-01-02 14:15:00+05:30,BUY,0.3562,0.3563781,0.9970141041058966,9971.138055165376,STOP_LOSS
223,2026-01-03 07:30:00+05:30,2026-01-03 07:45:00+05:30,BUY,0.3919,0.39287975,4.985569027582695,9976.12362419296,STOP_LOSS
224,2026-01-03 11:00:00+05:30,2026-01-03 11:30:00+05:30,BUY,0.3928,0.39378199999999997,4.988061812096393,9981.111686005057,STOP_LOSS
225,2026-01-03 11:45:00+05:30,2026-01-03 12:00:00+05:30,BUY,0.393,0.3931965,0.9981111686004466,9982.109797173658,STOP_LOSS
226,2026-01-03 12:15:00+05:30,2026-01-03 12:30:00+05:30,BUY,0.3905,0.39069525,0.9982109797172645,9983.108008153375,STOP_LOSS
227,2026-01-03 12:45:00+05:30,2026-01-03 13:00:00+05:30,BUY,0.3848,0.38499239999999996,0.9983108008152416,9984.10631895419,STOP_LOSS
228,2026-01-03 13:15:00+05:30,2026-01-03 13:30:00+05:30,BUY,0.384,0.38495999999999997,4.9920531594768915,9989.098372113665,STOP_LOSS
229,2026-01-03 13:45:00+05:30,2026-01-03 14:00:00+05:30,BUY,0.3857,0.38666425,4.994549186056832,9994.092921299722,STOP_LOSS
230,2026-01-03 14:15:00+05:30,2026-01-03 14:45:00+05:30,BUY,0.3864,0.387366,4.997046460649689,9999.089967760372,STOP_LOSS
231,2026-01-03 15:15:00+05:30,2026-01-03 15:30:00+05:30,BUY,0.387,0.385452,-7.999271974208265,9991.090695786164,STOP_LOSS
232,2026-01-03 15:45:00+05:30,2026-01-03 16:00:00+05:30,BUY,0.3851,0.38529254999999996,0.9991090695783987,9992.089804855743,STOP_LOSS
233,2026-01-03 16:15:00+05:30,2026-01-03 16:45:00+05:30,BUY,0.3849,0.38336040000000005,-7.993671843884461,9984.096133011859,STOP_LOSS
234,2026-01-03 17:00:00+05:30,2026-01-03 18:00:00+05:30,BUY,0.3843,0.38449215,0.9984096133011966,9985.09454262516,STOP_LOSS
235,2026-01-03 21:15:00+05:30,2026-01-03 21:30:00+05:30,BUY,0.3856,0.3857928,0.9985094542624798,9986.093052079423,STOP_LOSS
236,2026-01-04 12:00:00+05:30,2026-01-04 12:15:00+05:30,BUY,0.3937,0.39468424999999996,4.99304652603953,9991.086098605463,STOP_LOSS
237,2026-01-04 12:30:00+05:30,2026-01-04 12:45:00+05:30,BUY,0.3957,0.3941172,-7.992868878884348,9983.093229726579,STOP_LOSS
238,2026-01-04 13:15:00+05:30,2026-01-04 13:30:00+05:30,BUY,0.3958,0.3942168,-7.986474583781297,9975.106755142797,STOP_LOSS
239,2026-01-04 13:45:00+05:30,2026-01-04 14:00:00+05:30,BUY,0.3962,0.3971905,4.987553377571425,9980.094308520369,STOP_LOSS
240,2026-01-04 18:30:00+05:30,2026-01-04 18:45:00+05:30,BUY,0.3998,0.39820079999999997,-7.98407544681641,9972.110233073552,STOP_LOSS
241,2026-01-04 19:00:00+05:30,2026-01-04 19:15:00+05:30,BUY,0.3988,0.39899939999999995,0.9972110233071588,9973.107444096859,STOP_LOSS
242,2026-01-04 19:30:00+05:30,2026-01-04 19:45:00+05:30,BUY,0.4002,0.3985992,-7.978485955277554,9965.12895814158,STOP_LOSS
243,2026-01-04 20:00:00+05:30,2026-01-04 20:15:00+05:30,BUY,0.3971,0.39729855,0.9965128958139775,9966.125471037394,STOP_LOSS
244,2026-01-04 20:30:00+05:30,2026-01-04 21:00:00+05:30,BUY,0.3987,0.3971052,-7.972900376829951,9958.152570660564,STOP_LOSS
245,2026-01-04 21:30:00+05:30,2026-01-04 21:45:00+05:30,BUY,0.3987,0.39889935,0.9958152570659916,9959.14838591763,STOP_LOSS
246,2026-01-05 00:30:00+05:30,2026-01-05 00:45:00+05:30,BUY,0.39623,0.397220575,4.979574192958782,9964.127960110589,STOP_LOSS
247,2026-01-05 01:00:00+05:30,2026-01-05 01:15:00+05:30,BUY,0.3972,0.39819299999999996,4.982063980055124,9969.110024090643,STOP_LOSS
248,2026-01-05 03:00:00+05:30,2026-01-05 03:15:00+05:30,BUY,0.3971,0.39809275,4.984555012045256,9974.094579102688,STOP_LOSS
249,2026-01-05 03:30:00+05:30,2026-01-05 04:00:00+05:30,BUY,0.3986,0.39879929999999997,0.9974094579100579,9975.091988560598,STOP_LOSS
250,2026-01-05 04:15:00+05:30,2026-01-05 05:00:00+05:30,BUY,0.398,0.398995,4.987545994280139,9980.079534554878,STOP_LOSS
251,2026-01-05 09:30:00+05:30,2026-01-05 09:45:00+05:30,BUY,0.3998,0.39820079999999997,-7.984063627644017,9972.095470927234,STOP_LOSS
252,2026-01-05 10:00:00+05:30,2026-01-05 10:15:00+05:30,BUY,0.3955,0.39648875,4.986047735463529,9977.081518662697,STOP_LOSS
253,2026-01-05 10:30:00+05:30,2026-01-05 10:45:00+05:30,BUY,0.3974,0.39839349999999996,4.988540759331252,9982.070059422029,STOP_LOSS
254,2026-01-05 11:00:00+05:30,2026-01-05 11:15:00+05:30,BUY,0.3995,0.39790200000000003,-7.9856560475375655,9974.08440337449,STOP_LOSS
255,2026-01-05 11:30:00+05:30,2026-01-05 11:45:00+05:30,BUY,0.3986,0.3970056,-7.979267522699572,9966.10513585179,STOP_LOSS
256,2026-01-05 14:30:00+05:30,2026-01-05 14:45:00+05:30,BUY,0.3966,0.3967983,0.9966105135851018,9967.101746365375,STOP_LOSS
257,2026-01-05 15:15:00+05:30,2026-01-05 15:30:00+05:30,BUY,0.3961,0.39709025,4.983550873182538,9972.085297238558,STOP_LOSS
258,2026-01-05 16:00:00+05:30,2026-01-05 16:15:00+05:30,BUY,0.3967,0.39769174999999996,4.986042648619068,9977.071339887178,STOP_LOSS
259,2026-01-05 16:30:00+05:30,2026-01-05 16:45:00+05:30,BUY,0.3971,0.39729855,0.997707133988537,9978.069047021167,STOP_LOSS
260,2026-01-05 17:00:00+05:30,2026-01-05 17:15:00+05:30,BUY,0.398,0.398995,4.989034523510424,9983.058081544677,STOP_LOSS
261,2026-01-06 06:00:00+05:30,2026-01-06 06:15:00+05:30,BUY,0.4193,0.42034825,4.9915290407722095,9988.049610585449,STOP_LOSS
262,2026-01-06 10:45:00+05:30,2026-01-06 11:00:00+05:30,BUY,0.4224,0.42261119999999996,0.9988049610583887,9989.048415546507,STOP_LOSS
263,2026-01-06 11:15:00+05:30,2026-01-06 11:30:00+05:30,BUY,0.4225,0.42355624999999997,4.994524207773163,9994.042939754281,STOP_LOSS
264,2026-01-06 11:45:00+05:30,2026-01-06 12:00:00+05:30,BUY,0.4223,0.42335575,4.997021469876982,9999.039961224158,STOP_LOSS
265,2026-01-06 12:15:00+05:30,2026-01-06 12:30:00+05:30,BUY,0.4228,0.4211088,-7.999231968979344,9991.040729255179,STOP_LOSS
266,2026-01-06 12:45:00+05:30,2026-01-06 13:00:00+05:30,BUY,0.4174,0.4157304,-7.992832583404111,9983.047896671775,STOP_LOSS
267,2026-01-06 13:15:00+05:30,2026-01-06 13:30:00+05:30,BUY,0.4145,0.41553624999999994,4.991523948335699,9988.03942062011,STOP_LOSS
268,2026-01-06 13:45:00+05:30,2026-01-06 14:00:00+05:30,BUY,0.4156,0.4158078,0.998803942061916,9989.038224562173,STOP_LOSS
269,2026-01-06 14:15:00+05:30,2026-01-06 14:30:00+05:30,BUY,0.4163,0.41734075,4.994519112280987,9994.032743674454,STOP_LOSS
270,2026-01-06 14:45:00+05:30,2026-01-06 15:00:00+05:30,BUY,0.4167,0.41690835,0.9994032743672933,9995.03214694882,STOP_LOSS
271,2026-01-06 15:15:00+05:30,2026-01-06 15:30:00+05:30,BUY,0.4174,0.41760869999999994,0.9995032146946454,9996.031650163515,STOP_LOSS
272,2026-01-06 15:45:00+05:30,2026-01-06 16:15:00+05:30,BUY,0.4186,0.4188093,0.9996031650161981,9997.031253328532,STOP_LOSS
273,2026-01-06 21:00:00+05:30,2026-01-06 21:15:00+05:30,BUY,0.4193,0.41950964999999996,0.9997031253326155,9998.030956453866,STOP_LOSS
274,2026-01-06 21:30:00+05:30,2026-01-06 21:45:00+05:30,BUY,0.417,0.415332,-7.998424765163106,9990.032531688703,STOP_LOSS
275,2026-01-06 22:00:00+05:30,2026-01-06 22:15:00+05:30,BUY,0.4088,0.40982199999999996,4.995016265844193,9995.027547954547,STOP_LOSS
276,2026-01-06 22:30:00+05:30,2026-01-06 22:45:00+05:30,BUY,0.4094,0.4096047,0.999502754795465,9996.027050709343,STOP_LOSS
277,2026-01-06 23:00:00+05:30,2026-01-06 23:15:00+05:30,BUY,0.4069,0.4052724,-7.996821640567509,9988.030229068776,STOP_LOSS
278,2026-01-06 23:30:00+05:30,2026-01-07 00:15:00+05:30,BUY,0.4072,0.40821799999999997,4.994015114534209,9993.02424418331,STOP_LOSS
279,2026-01-07 00:30:00+05:30,2026-01-07 01:00:00+05:30,BUY,0.4087,0.4070652,-7.9944193953466085,9985.029824787964,STOP_LOSS
280,2026-01-07 01:15:00+05:30,2026-01-07 01:30:00+05:30,BUY,0.407,0.4080175,4.992514912394005,9990.022339700357,STOP_LOSS
281,2026-01-07 06:15:00+05:30,2026-01-07 06:30:00+05:30,BUY,0.4125,0.41353124999999996,4.995011169850099,9995.017350870208,STOP_LOSS
282,2026-01-07 06:45:00+05:30,2026-01-07 07:15:00+05:30,BUY,0.4117,0.4100532,-7.996013880696185,9987.021336989512,STOP_LOSS
283,2026-01-07 07:30:00+05:30,2026-01-07 08:00:00+05:30,BUY,0.4117,0.41190584999999996,0.9987021336987179,9988.02003912321,STOP_LOSS
284,2026-01-07 08:45:00+05:30,2026-01-07 09:00:00+05:30,BUY,0.4137,0.4120452,-7.990416031298626,9980.029623091912,STOP_LOSS
285,2026-01-07 09:15:00+05:30,2026-01-07 09:30:00+05:30,BUY,0.4117,0.41190584999999996,0.9980029623089581,9981.027626054221,STOP_LOSS
286,2026-01-07 09:45:00+05:30,2026-01-07 10:00:00+05:30,BUY,0.4119,0.41210594999999994,0.998102762605203,9982.025728816827,STOP_LOSS
287,2026-01-07 10:15:00+05:30,2026-01-07 10:45:00+05:30,BUY,0.4117,0.4100532,-7.985620583053479,9974.040108233774,STOP_LOSS
288,2026-01-07 11:00:00+05:30,2026-01-07 11:30:00+05:30,BUY,0.411,0.41120549999999995,0.9974040108232299,9975.037512244597,STOP_LOSS
289,2026-01-07 14:45:00+05:30,2026-01-07 15:00:00+05:30,BUY,0.4129,0.41310644999999996,0.9975037512243108,9976.035015995822,STOP_LOSS
290,2026-01-07 15:15:00+05:30,2026-01-07 15:30:00+05:30,BUY,0.41,0.411025,4.988017507997902,9981.02303350382,STOP_LOSS
291,2026-01-07 15:45:00+05:30,2026-01-07 16:00:00+05:30,BUY,0.4097,0.41072425,4.990511516751931,9986.01354502057,STOP_LOSS
292,2026-01-07 16:15:00+05:30,2026-01-07 16:30:00+05:30,BUY,0.4133,0.41433325,4.993006772510216,9991.006551793082,STOP_LOSS
293,2026-01-07 17:30:00+05:30,2026-01-07 17:45:00+05:30,BUY,0.4124,0.413431,4.995503275896562,9996.002055068979,STOP_LOSS
294,2026-01-07 18:00:00+05:30,2026-01-07 18:15:00+05:30,BUY,0.41276,0.41296637999999997,0.9996002055066582,9997.001655274486,STOP_LOSS
295,2026-01-07 18:30:00+05:30,2026-01-07 18:45:00+05:30,BUY,0.4094,0.41042349999999994,4.998500827637024,10002.000156102122,STOP_LOSS
296,2026-01-07 19:00:00+05:30,2026-01-07 19:15:00+05:30,BUY,0.4111,0.40945560000000003,-8.00160012488165,9993.99855597724,STOP_LOSS
297,2026-01-07 19:30:00+05:30,2026-01-07 19:45:00+05:30,BUY,0.4053,0.4036788,-7.995198844781739,9986.003357132458,STOP_LOSS
298,2026-01-07 20:00:00+05:30,2026-01-07 20:15:00+05:30,BUY,0.406,0.407015,4.993001678566171,9990.996358811024,STOP_LOSS
299,2026-01-07 20:30:00+05:30,2026-01-07 20:45:00+05:30,BUY,0.4048,0.4031808,-7.992797087048757,9983.003561723976,STOP_LOSS
300,2026-01-07 21:00:00+05:30,2026-01-07 21:15:00+05:30,BUY,0.4021,0.40230105,0.9983003561723004,9984.001862080147,STOP_LOSS
301,2026-01-07 21:30:00+05:30,2026-01-07 21:45:00+05:30,BUY,0.4044,0.40460219999999997,0.9984001862079442,9985.000262266356,STOP_LOSS
302,2026-01-07 22:00:00+05:30,2026-01-07 22:15:00+05:30,BUY,0.4044,0.40460219999999997,0.9985000262265651,9985.998762292582,STOP_LOSS
303,2026-01-07 22:30:00+05:30,2026-01-07 22:45:00+05:30,BUY,0.4046,0.4056115,4.992999381146284,9990.991761673728,STOP_LOSS
304,2026-01-07 23:00:00+05:30,2026-01-07 23:15:00+05:30,BUY,0.4046,0.4029816,-7.99279340933908,9982.998968264388,STOP_LOSS
305,2026-01-07 23:30:00+05:30,2026-01-07 23:45:00+05:30,BUY,0.403,0.4032015,0.9982998968262683,9983.997268161214,STOP_LOSS
306,2026-01-08 00:00:00+05:30,2026-01-08 00:15:00+05:30,BUY,0.4038,0.4021848,-7.987197814528889,9976.010070346685,STOP_LOSS
307,2026-01-08 00:30:00+05:30,2026-01-08 00:45:00+05:30,BUY,0.4018,0.4001928,-7.980808056277226,9968.029262290407,STOP_LOSS
308,2026-01-08 01:15:00+05:30,2026-01-08 01:30:00+05:30,BUY,0.4026,0.4028013,0.9968029262288418,9969.026065216636,STOP_LOSS
309,2026-01-08 01:45:00+05:30,2026-01-08 02:00:00+05:30,BUY,0.3998,0.4007995,4.984513032608251,9974.010578249245,STOP_LOSS
310,2026-01-08 02:15:00+05:30,2026-01-08 02:30:00+05:30,BUY,0.4005,0.40070025,0.9974010578247122,9975.007979307069,STOP_LOSS
311,2026-01-08 02:45:00+05:30,2026-01-08 03:30:00+05:30,BUY,0.4016,0.3999936,-7.980006383445695,9967.027972923623,STOP_LOSS
312,2026-01-08 04:00:00+05:30,2026-01-08 04:15:00+05:30,BUY,0.4008,0.39919679999999996,-7.973622378339033,9959.054350545284,STOP_LOSS
313,2026-01-08 08:00:00+05:30,2026-01-08 08:30:00+05:30,BUY,0.4002,0.40120049999999996,4.979527175272442,9964.033877720556,STOP_LOSS
314,2026-01-08 08:45:00+05:30,2026-01-08 09:00:00+05:30,BUY,0.3995,0.39969975,0.9964033877720484,9965.030281108327,STOP_LOSS
315,2026-01-08 09:15:00+05:30,2026-01-08 09:30:00+05:30,BUY,0.3973,0.39749864999999995,0.9965030281106668,9966.026784136438,STOP_LOSS
316,2026-01-08 11:00:00+05:30,2026-01-08 11:30:00+05:30,BUY,0.399,0.39740400000000003,-7.972821427309083,9958.05396270913,STOP_LOSS
317,2026-01-08 11:45:00+05:30,2026-01-08 12:00:00+05:30,BUY,0.3951,0.39608774999999996,4.979026981354333,9963.032989690484,STOP_LOSS
318,2026-01-08 12:15:00+05:30,2026-01-08 12:30:00+05:30,BUY,0.3918,0.3902328,-7.9704263917523415,9955.062563298732,STOP_LOSS
319,2026-01-08 12:45:00+05:30,2026-01-08 13:00:00+05:30,BUY,0.3932,0.39418299999999995,4.977531281649145,9960.040094580381,STOP_LOSS
320,2026-01-08 14:00:00+05:30,2026-01-08 14:15:00+05:30,BUY,0.3942,0.3926232,-7.968032075664251,9952.072062504718,STOP_LOSS
321,2026-01-08 14:45:00+05:30,2026-01-08 15:15:00+05:30,BUY,0.3909,0.39109545,0.9952072062504,9953.067269710968,STOP_LOSS
322,2026-01-08 15:30:00+05:30,2026-01-08 15:45:00+05:30,BUY,0.3893,0.39027324999999996,4.976533634855388,9958.043803345823,STOP_LOSS
323,2026-01-08 16:00:00+05:30,2026-01-08 16:15:00+05:30,BUY,0.3908,0.391777,4.979021901672941,9963.022825247495,STOP_LOSS
324,2026-01-08 16:30:00+05:30,2026-01-08 16:45:00+05:30,BUY,0.3895,0.38969475,0.9963022825245745,9964.01912753002,STOP_LOSS
325,2026-01-08 17:00:00+05:30,2026-01-08 17:15:00+05:30,BUY,0.3888,0.38977199999999995,4.982009563764872,9969.001137093785,STOP_LOSS
326,2026-01-08 17:30:00+05:30,2026-01-08 18:30:00+05:30,BUY,0.3882,0.38839409999999996,0.9969001137092494,9969.998037207493,STOP_LOSS
327,2026-01-08 19:00:00+05:30,2026-01-08 19:30:00+05:30,BUY,0.389,0.3891945,0.9969998037206794,9970.995037011215,STOP_LOSS
328,2026-01-08 19:45:00+05:30,2026-01-08 20:00:00+05:30,BUY,0.3878,0.38799389999999995,0.9970995037009627,9971.992136514915,STOP_LOSS
329,2026-01-09 01:15:00+05:30,2026-01-09 01:30:00+05:30,BUY,0.392,0.390432,-7.977593709212003,9964.014542805702,STOP_LOSS
330,2026-01-09 01:45:00+05:30,2026-01-09 02:00:00+05:30,BUY,0.3897,0.39067424999999995,4.982007271402618,9968.996550077105,STOP_LOSS
331,2026-01-09 02:15:00+05:30,2026-01-09 02:30:00+05:30,BUY,0.3924,0.393381,4.984498275038319,9973.981048352143,STOP_LOSS
332,2026-01-09 08:15:00+05:30,2026-01-09 08:30:00+05:30,BUY,0.3952,0.39539759999999996,0.9973981048350351,9974.978446456978,STOP_LOSS
333,2026-01-09 08:45:00+05:30,2026-01-09 09:00:00+05:30,BUY,0.3948,0.39578699999999994,4.987489223228288,9979.965935680206,STOP_LOSS
334,2026-01-09 10:45:00+05:30,2026-01-09 11:00:00+05:30,BUY,0.39453,0.394727265,0.997996593568031,9980.963932273773,STOP_LOSS
335,2026-01-09 14:00:00+05:30,2026-01-09 14:15:00+05:30,BUY,0.3937,0.3921252,-7.9847711458189545,9972.979161127954,STOP_LOSS
336,2026-01-09 14:30:00+05:30,2026-01-09 14:45:00+05:30,BUY,0.3935,0.39369675,0.9972979161126321,9973.976459044066,STOP_LOSS
337,2026-01-09 15:00:00+05:30,2026-01-09 15:15:00+05:30,BUY,0.3935,0.391926,-7.979181167235354,9965.997277876832,STOP_LOSS
338,2026-01-09 15:30:00+05:30,2026-01-09 15:45:00+05:30,BUY,0.3915,0.39169575,0.9965997277876553,9966.993877604618,STOP_LOSS
339,2026-01-09 16:00:00+05:30,2026-01-09 16:30:00+05:30,BUY,0.391,0.3919775,4.983496938802128,9971.977374543421,STOP_LOSS
340,2026-01-09 16:45:00+05:30,2026-01-09 17:00:00+05:30,BUY,0.3928,0.39299639999999997,0.9971977374542684,9972.974572280875,STOP_LOSS
341,2026-01-09 17:15:00+05:30,2026-01-09 17:30:00+05:30,BUY,0.3917,0.3901332,-7.978379657824595,9964.99619262305,STOP_LOSS
342,2026-01-09 17:45:00+05:30,2026-01-09 18:00:00+05:30,BUY,0.3904,0.3905952,0.9964996192620547,9965.992692242311,STOP_LOSS
343,2026-01-09 18:15:00+05:30,2026-01-09 18:30:00+05:30,BUY,0.39099,0.391967475,4.982996346121184,9970.975688588433,STOP_LOSS
344,2026-01-09 19:30:00+05:30,2026-01-09 19:45:00+05:30,BUY,0.3911,0.39129555,0.9970975688587861,9971.972786157292,STOP_LOSS
345,2026-01-09 20:00:00+05:30,2026-01-09 20:15:00+05:30,BUY,0.3887,0.38967175,4.985986393078613,9976.95877255037,STOP_LOSS
346,2026-01-09 23:00:00+05:30,2026-01-09 23:15:00+05:30,BUY,0.3935,0.39448375,4.988479386275213,9981.947251936645,STOP_LOSS
347,2026-01-09 23:45:00+05:30,2026-01-10 00:00:00+05:30,BUY,0.3916,0.39179579999999997,0.9981947251935025,9982.945446661837,STOP_LOSS
348,2026-01-10 00:15:00+05:30,2026-01-10 00:30:00+05:30,BUY,0.3927,0.3911292,-7.986356357329386,9974.959090304508,STOP_LOSS
349,2026-01-10 00:45:00+05:30,2026-01-10 01:15:00+05:30,BUY,0.3898,0.39077449999999997,4.9874795451522,9979.94656984966,STOP_LOSS
350,2026-01-10 01:30:00+05:30,2026-01-10 01:45:00+05:30,BUY,0.391,0.3911955,0.9979946569847599,9980.944564506646,STOP_LOSS
351,2026-01-10 02:00:00+05:30,2026-01-10 02:30:00+05:30,BUY,0.3903,0.39049514999999996,0.9980944564505485,9981.942658963097,STOP_LOSS
352,2026-01-10 03:00:00+05:30,2026-01-10 04:00:00+05:30,BUY,0.3915,0.39247875,4.990971329481409,9986.933630292579,STOP_LOSS
353,2026-01-10 06:00:00+05:30,2026-01-10 06:30:00+05:30,BUY,0.3887,0.38889434999999994,0.998693363029023,9987.932323655608,STOP_LOSS
354,2026-01-10 06:45:00+05:30,2026-01-10 08:00:00+05:30,BUY,0.3897,0.38989484999999996,0.9987932323654002,9988.931116887974,STOP_LOSS
355,2026-01-10 08:30:00+05:30,2026-01-10 08:45:00+05:30,BUY,0.3866,0.3875665,4.994465558443891,9993.925582446418,STOP_LOSS
356,2026-01-10 09:00:00+05:30,2026-01-10 09:15:00+05:30,BUY,0.38782,0.38801390999999996,0.9993925582444555,9994.924975004662,STOP_LOSS
357,2026-01-10 09:30:00+05:30,2026-01-10 10:00:00+05:30,BUY,0.38726,0.38745363,0.9994924975004673,9995.924467502162,STOP_LOSS
358,2026-01-10 11:15:00+05:30,2026-01-10 11:45:00+05:30,BUY,0.3873,0.38575079999999995,-7.996739574001877,9987.92772792816,STOP_LOSS
